text,label
RT @bbresson8: Crazy how fast people forget that Nate Green scummed an Xbox off his friends for free. Please run this story @TuckerCarlson,positive
"Check this site
http://t.co/1Sh9T5u8
For best soft weres.
#microsoft 
#Prince_156",irrelevant
The new panorama feature in #Android Ice Cream Sandwich is pretty cool. Saw a glitch in the live presentation though. #Google,neutral
"@semiautomatic_C Nope I read the book and unless I missed something, thats all it implies is that he knows more tha… https://t.co/8obQaPjJ1A",negative
Vos mises à jour ne s'installent pas! Posez vos questions sur #Microsoft Windows Update sur le site de support ici: http://t.co/tazYoDb8 ^IT,irrelevant
OMG :) :) #Microsoft #Sharepoint is actually working!  Thanks to my excellent colleague William,positive
Resultado de ventas de @apple 4millones de #iPhone4s vendidos,irrelevant
Is it just me or is #iOS5 faster for the iPad? @apple,positive
Okay..I feel slightly more connected to the world and have put #facebook and #twitter on my #blackberry..its not the same..but it helps,positive
#Facebook esta asustado porque #twitter viene arrasando...,irrelevant
#microsoft intervista #vivido sul #cloud http://t.co/ky65puA2,irrelevant
RT @charlieroffe: Welcome Ice Cream Sandwich! #android #google #icecreamsandwich http://t.co/IFlB5EhJ,neutral
does anyone else get the 'milky white film of business' with Visual Studio? #vs2010 #microsoft,neutral
@robcollingridge @Apple @Google and with a URL that works http://t.co/vGSf529q,neutral
#Tyfusverspreiding zichtbaar op #Google #Earth http://t.co/49jIucI9 #nuandroid,irrelevant
@Apple needs to give me a contract deal i get them new customers all the time #teamiphone,neutral
I hate #Microsoft PowerPoint!,negative
lo mejor del #twitter es que ahora ya puedes darle el #pesame a tus #artistas desde tu celularrrrrrr!! #sarcasmo,irrelevant
"ja volto #twitter , vou na cozinha .",irrelevant
Using a #Touchscreen Through Your Pocket Made Possible by #Microsoft #PocketTouch: Have you… http://t.co/PJpFeyTF,neutral
"is mulling #google+ but hmmm, just aint shore bout nuther social media profile.",negative
"RT @cynblackstone: Zeer enthousiaste reacties op bedrijfsbezoek aan #Microsoft voor de (interim) #secretaresse, dank Kelly en Brigitte v ...",irrelevant
Kurz und knapp das wichtigste: #Google stellt neues Smartphone und Betriebssystem vor http://t.co/EeQJFL0P,irrelevant
This. RT @bonkoif Looks like @Apple did not appropriately project the resources needed for Siri. Not very reliable,negative
RT @vattam: Man! I've fallen in love with Galaxy Nexus! #google #samsung #galaxynexus #android,positive
why the fuck dose my phone decide its just ganna freeze every time i try to update it so fucking sick of @apple,negative
"3 new stuffs today, #Motorola #razr, #Samsung #Galaxy #Nexus, #Google #Android 4.0 #IceCreamSandwich #ICS ~",neutral
RT @KiLLiN_EmSoftly: who follows ppl then unfollows them?!..  #YourLameAsHell tryna make it seem like your somebody IMPORTANT!! it's onl ...,neutral
"RT @aljonkar: The new Samsung Galaxy nexus..

http://t.co/UtbpXrsj 

#Android
#Samsung 
#Google 
#WoW

CC @kha1989led 
@eisaahmad",neutral
Steve Ballmer: Bunch of new Nokia Windows Phones coming next week http://t.co/8F2FVygU via @esphoneblog #wp7 #nokia #microsoft,neutral
#Microsoft We support you. Retweet if u support us or want to.,neutral
#Twitter-on-,neutral
"Apples to oranges maybe, but #Twitter is way more engaging than #FB. Content vs. Stalkerismo",positive
RT @IEMPO: En el Curso BMT en #microsoft #mexico ... Para trabajar el modelo de negocios de @Axentit en la Nube,irrelevant
RT @Xx4everMexX: Ahhh!! Why is #Twitter so #addicting,neutral
5 meses con una #Xbox y ya me ha corrompido el perfil 6 veces. Así como va a cambiar mi impresión de #Microsoft?,irrelevant
Gostaria de deixar aqui registrado meu agradecimento a @apple por preservar meu sono. As notificações do iOS5 não apitam na madrugada ;-),irrelevant
"one day after 9/11 disgusting. you know what dear officers please walk off the job. everyone take personal leave, v… https://t.co/RMjeD4Gmfe",negative
Unwrapping Ice Cream Sandwich on the Galaxy Nexus http://t.co/qukDb5lb #google #mobile,neutral
#Google announces dates for 2012 IO http://t.co/90xoKyQN,neutral
me re copè con #twitter,irrelevant
#twitter tiene la mala costumbre de ponerce bno cuano yo me voy :/,irrelevant
Facebook is becoming trashier and trashier #twitter,neutral
"Really @Apple and @ATT - Removing the 3G/EDGE switch on iOS 5? You do realize that you work on the 3G network in places often, right?",neutral
"@electricsoup It has to connect to @Apple to process commands, which it is failing to do right now",negative
#Samsung y #Google contraatacan a #Apple con el nuevo Nexus Prime http://t.co/xHvncznB vía @cincodiascom #android #tecnología,irrelevant
#Google Unwrapping Ice Cream Sandwich on the Galaxy Nexus http://t.co/D7ntPaIt,neutral
"#google JL – Fashion GmbH, Zollikon, femme essentielle: SHOPPING: SUISSE: par astramedia: JL – Mode G... http://t.co/rZKIDJv6 #wikileaks",irrelevant
Find more the best Cyst On Knee deal.Check price of best Cyst On Knee and offers now. http://t.co/qzYnNuvI@Automatic @Apple,irrelevant
Conector de redes sociales de #Microsoft #Outlook  http://t.co/BPgPq45t,irrelevant
#Twitter is hella coo... like farreal i love twitter.,positive
@isa13mp27 jajajaja isaaa  ..!!lo mas en #twitter !!,irrelevant
So yeah... @apple #iOS5 #readinglists have changed my life. #nowicanspendevenmoretimeonmyphone.,positive
Ballmer says you need to be a computer scientist to use Android http://t.co/TlKWhOsd #android #android #microsoft,neutral
Zune Music arrives in Canada! http://t.co/CJJ12v4I #microsoft #music #news,positive
My #twitter age is 2 years 160 days 2 hours 28 minutes 32 seconds. Find out yours at http://t.co/3YI2oDVK #twittertime,neutral
"Zeer enthousiaste reacties op bedrijfsbezoek aan #Microsoft voor de (interim) #secretaresse, dank Kelly en Brigitte voor de goede ontvangst!",irrelevant
I want some of these #google toys,positive
"@DaphneDijkerman Wat let je om die vraag te stellen bij Blik op de weg, er is vast wel een site waar dat kan #google",irrelevant
"#ICS show-off froze my browser. Well, time for sleep I guess. #Android #Google #Samsung",neutral
Ud alguna vez ha llamado al servicio de @apple support? Se nota!! Con razon le gusta apple : @,irrelevant
#yahoo #microsoft #Noticias Steve Ballmer da gracias al cielo porque Microsoft no compró Yahoo en 2008 http://t.co/j7hKabZB,irrelevant
"RT @NWPinPDX: Rudy Giuliani is making an ass of himself on @MSNBC right now. Won’t answer questions, can’t quite keep both eyes open at onc…",negative
Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/XPGHLC2o,neutral
RT @ajrogers Purdie Rogers tribute to #SteveJobs and @apple. We spray painted the Macintosh Plus w.. http://t.co/oMXjhZh0,neutral
@TreyRatcliff Congrats on making it to the #google #android 4.0 demo :) http://t.co/EPIv7ny5 #icecreamsandwich,neutral
Objetivo de las PC con #Windows de #Microsoft para estas vacaciones: “home honchos” y “media moderates” http://t.co/C1Nm8mHU,irrelevant
I hate #twitter right now..,negative
@RoyalWii oh you're right. turns out I get notified on literally anything that happens to a tweet. As you were.,negative
"Unmindful Ballmer, collects half a billion, doesn't say thank you.  http://t.co/lwtpXejo #android #google #microsoft",negative
I am very upset about and inconvenienced by this iphone update failed backup. @iphone @apple,negative
#Microsoft Infografía: 340 millones de PC usan un explorador obsoleto y están en riesgo http://t.co/0ScN623o ➨ @MicrosoftLatam,irrelevant
Google Galaxy Nexus http://t.co/vWpuA2gt #google #galaxynexus #android #ICS,neutral
@ZackSiezmagraff A few people are reporting #twitter retweets not working. Probably a technical problem.,negative
"Un Algodón mkon, me invadió el #Twitter ._. xd",irrelevant
RT @twandroid: Prise de photo quasi instantannée #ouaaaaaaahhhhh #google #nexusprime,irrelevant
me encanta sacarme dudas existenciales con respecto a la diferencia entre objetivamente y subjetivamente. GRACIAS #GOOGLE !,irrelevant
Доброе утро #twitter,irrelevant
Thoughts on Android 4.0 #ICS? Excited to play with the new features. #android #google,positive
"#Android #Google Ice Cream Sandwich Is Finally Official, And Here's What To Expect http://t.co/Wxhb8JXO #DhilipSiva",neutral
"good job, #google.  did anyone get when any of this shit is actually shipping? #infofail",negative
#microsoft satisfait d'avoir rate #yahoo depuis quand les échecs sont des victoires? M #ballmer va falloir laisser la place a un visionnaire,irrelevant
#Google does away with #Buzz - http://t.co/uqMIQbBT #SearchEngine #Search #SocialNetworking #Social #Network,neutral
Siri's Search Capabilities vs Google Voice Search on Android - Tested http://t.co/YKiFTufX #apple #google #voip,neutral
17 Things You Didn’t Know About #Twitter: http://t.co/LL61rx2R via @TweetSmarter RT @sharonhayes @ChoiceZnewZ #facts,neutral
iPhone 4S 8MP camera : It´s a SONY. http://t.co/X1J8HNZu @sony @apple #apple #iphone4S #cameras,neutral
"Bueno,buenas noche.#twitter",irrelevant
Saindo aqui do #Twitter..,irrelevant
#twitter #detik Mahfudz: Ada Parpol yang Mendorong SBY Melepas Menteri PKS http://t.co/hoyXdbDq,irrelevant
In that #twitter mood!,positive
I fancy an Ice Cream Sandwich #google #android. Wonder it will works on my HTC Desire?,positive
#Yahoo up 4 sale - again! Yrs back #Microsoft almost bought it & now glad it didn't. This could b deal of the year that dosent happen!,positive
: #Microsoft renovará el Administrador de Tareas en #Windows8 http://t.co/6UhMnWdG vía @tuexperto,irrelevant
Pô. Gostei do novo sistema de reconhecimento facial do Android. Tão forte que não liberou nem o dono do smartphone. #Google #ICS,irrelevant
"RT @NWPinPDX: Rudy Giuliani is making an ass of himself on @MSNBC right now. Won’t answer questions, can’t quite keep both eyes open at onc…",negative
"Según el estudio KAR de Ipsos, #Apple es la firma tecnológica más valorada por delante de #Microsoft, #HP e #IBM http://t.co/qlyQbRyd",irrelevant
Are you going to #RSNA? Visit #Microsoft at booth 1411 http://t.co/wdHFz7hp #RSNA2011 #RSNA11 #radiology #Amalga #HealthVault,neutral
Ho come l'impressione che la recente evoluzione di #facebook abbia creato un ulteriore solco con #google+ ...la vittoria finale??,irrelevant
RT @ShawnWildermuth: OMFG: http://t.co/Rit4WJq3 #gates #ballmer #nightAtTheRoxbury #microsoft,neutral
@mdhughes I have the strangest feeling we've done this exact thing before. #arial #microsoft,neutral
"On a positive note, advanced control of your data usage is a really great idea ;) #google #nexus",positive
"As tribute to Steve @apple, i'd consider renaming #Siri to Steve - he'll get your #Jobs done!  Forever remembered for his legacy.",neutral
RT @pimentacom: #CPqD e #Microsoft testam opção para banda larga. Leia matéria que foi destaque no Brasil Econômico: http://t.co/wImxVTlB,irrelevant
My #twitter age is 1 year 19 days 13 hours 37 minutes 17 seconds. Find out yours at http://t.co/XhRUA9Dz #twittertime,neutral
RT @adamnash: The takeaway from the @Apple earnings call?  Even Apple needs a new iPhone release every 12 months to stay competitive. cc ...,neutral
RT @ZonaBinaria: #Nokia mostrará varios teléfonos con Windows Phone la semana que viene http://t.co/qsLf5isx #noticias #microsoft,irrelevant
"time to change my twitter app, what's the best one for my iphone? Help please? #twitterapps : #twitter vs. #tweetcaster vs. #ubersoical ?",neutral
"【#bot】相互フォロワー募集!
#followme #followmeJP #sougofollow #followdaibosyu #goen #followback #follow #sougo #daibosyu #twitter #time #japan",irrelevant
RT @twandroid Prise de photo quasi instantannée #ouaaaaaaahhhhh #google #nexusprime,irrelevant
"RT @TerryStorch: With @twitter and @apple partnership, would be great if SMS from 40404 to iOS devices would use imessage.",neutral
"RT @RaheemHBBTI: RT @capoKenn: i like big glutus & i cannot lie
#GOOGLE&lt;sandra levels lol&gt;",irrelevant
"I would like to thank #twitter for being here when I was bored ,sad , mad, happy and every other mood . Now twitter is a true friend .!",positive
"The new camera app along with the ""zero delay"" camera on the Galaxy Nexus is very nice! #Google #Android #ICS",positive
Thank you @apple for making my iPad 2 feel like new again with your new iOS 5!,positive
Minority Report-esque interface developed by #Microsoft Research and Carnegie Mellon University http://t.co/0yqEKDzg via @Digg,neutral
Nice talk by @renatmin #KenyaOpenDoor #microsoft #community,positive
"Create new folders from within your photo album in #iOS5, finally!! Thanks @Apple, that's been a thorn in my side for a while. #newfeature",positive
Lite para que sirve despues de todo si tengo a #Twitter,irrelevant
#Microsoft #Silverlight v4.0.60831 &amp; v5.0.60818 RC | fanSte.nl http://t.co/b4IRd1qa via @pryourblog,irrelevant
@SincerelytiGG_ I guess dat wat #twitter does lol,neutral
#ai #google #ai #samsung,neutral
"Wordd ""@BblowPoundz This #TT was well needed cuz I thought #Twitter was dien.",neutral
#Twitter OFF ☑,neutral
"Say no to 1,000 things. What are you saying ""no"" to? 7 Rules of Success from Steve Jobs of @apple #prodmgmt #management #innovation",neutral
#Google is the best invention ever!!,positive
@pimentta_qzl  kkkkatat  agora  ame maais  eu amo um tantão que não cabe nesse post do #twitter ...,irrelevant
@Bonita1108 es pura envidia xq @Apple no te ha regalado nada con o sin fallas #VivaBlackBerry,irrelevant
Can you add multiple queues to the workspace in MS CRM Online 2011? ..and how? #microsoft #crm #queues #customerservice,neutral
"""#Microsoft details Search improvements in Windows 8 Start Screen"" http://t.co/Agv49znJ",positive
"#wheniwas14... @Apple registered the domain name http://t.co/FPvKn1kJ, thus beginning their plan for world domination",neutral
"Microsoft opens the spigot, Windows Phone Mango available to all #microsoft #windowsphone http://t.co/S54leHKi",neutral
RT @neeti_chhabra: Its very critical to worship true god during our human life. The foremost purpose of human life shall be to worship supr…,positive
RT @RoycinD: FINALLY ! Power + Volume = Screenshot. No more rooting required! #Google #ICS #galaxynexus,positive
#Android #Google Android 4.0 (Ice Cream Sandwich) SDK and ADT 14 Released http://t.co/wG9xoNkg #DhilipSiva,neutral
Do wish @hudl would come up with a native @apple Mac version of their video editor especially with HD video.  But love everything @hudl,neutral
